DEP,Libelle,nb_communes,total_communes,pct_communes,pop_equip,total_pop,pct_pop
21,agence_postale,105,698,"0,1504297994","66756,5",499312,"0,133696967"
21,ecole_maternelle,114,698,"0,1633237822","357182,25",499312,"0,71534882"
21,ecole_primaire,97,698,"0,1389684814","254813,25",499312,"0,5103287123"
21,ecole_elementaire,147,698,"0,2106017192","370347,75",499312,"0,7417161014"
21,college,36,698,"0,05157593123","269122,4167",499312,"0,5389864787"
21,lycee_d_enseignement_general_et_ou_technologique,11,698,"0,01575931232","181300,75",499312,"0,3631011272"
21,lycee_d_enseignement_professionnel,5,698,"0,007163323782","167627,75",499312,"0,3357174472"
21,lycee_d_enseignement_technique_et_ou_professionnel_agricole,11,698,"0,01575931232","43665,25",499312,"0,08745083235"
21,etablissement_sante_court_sejour,12,698,"0,01719197708",196791,499312,"0,3941243151"
21,etablissement_sante_moyen_sejour,9,698,"0,01289398281","184332,3333",499312,"0,3691726482"
21,etablissement_sante_long_sejour,4,698,"0,005730659026","139436,5",499312,"0,279257258"
21,urgences,4,698,"0,005730659026","159476,25",499312,"0,3193919834"
21,maternite,3,698,"0,004297994269","154763,25",499312,"0,3099529953"
21,dialyse,5,698,"0,007163323782","174649,5",499312,"0,3497802977"
21,medecin_generaliste,96,698,"0,1375358166",352680,499312,"0,7063319127"
21,chirurgien_dentiste,42,698,"0,06017191977",304141,499312,"0,6091201493"
21,sage_femme,27,698,"0,03868194842","261315,5",499312,"0,5233511312"
21,infirmier,105,698,"0,1504297994","358445,75",499312,"0,7178793019"
21,laboratoire_d_analyses_et_de_biologie_medicale,22,698,"0,03151862464","259963,1667",499312,"0,5206427377"
21,ambulance,17,698,"0,02435530086",217462,499312,"0,43552328"
21,pharmacie,64,698,"0,09169054441","323725,5",499312,"0,6483431201"
21,cinema,13,698,"0,01862464183","193945,5",499312,"0,3884254735"
21,bibliotheque,205,698,"0,2936962751","397596,5",499312,"0,7962886932"
21,arts_du_spectacle,3,698,"0,004297994269","159829,75",499312,"0,3200999575"
21,decheterie,71,698,"0,1017191977","245849,9167",499312,"0,4923773446"
22,police,4,348,"0,01149425287","79734,41667","593040,25","0,1344502615"
22,gendarmerie,38,348,"0,1091954023",160578,"593040,25","0,2707708288"
22,reseau_de_proximite_pole_emploi,6,348,"0,01724137931","106013,9167","593040,25","0,1787634426"
22,aeroport,2,348,"0,005747126437","20829,25","593040,25","0,03512282682"
22,gare_de_voyageurs_d_interet_national,1,348,"0,002873563218",41215,"593040,25","0,06949781233"
22,gare_de_voyageurs_d_interet_regional,3,348,"0,008620689655","42032,58333","593040,25","0,07087644276"
22,gare_de_voyageurs_d_interet_local,29,348,"0,08333333333","68568,41667","593040,25","0,1156218598"
22,implantations_france_services_ifs,32,348,"0,09195402299","175040,8333","593040,25","0,2951584371"
22,bureau_de_poste,77,348,"0,2212643678","342599,5833","593040,25","0,5777003894"
22,agence_postale,100,348,"0,2873563218","181189,8333","593040,25","0,3055270419"
22,ecole_maternelle,26,348,"0,07471264368","159586,5833","593040,25","0,269099076"
22,ecole_primaire,237,348,"0,6810344828","528079,6667","593040,25","0,8904617632"
22,ecole_elementaire,60,348,"0,1724137931","179780,8333","593040,25","0,3031511492"
22,college,48,348,"0,1379310345","245598,375","593040,25","0,4141344116"
22,lycee_d_enseignement_general_et_ou_technologique,10,348,"0,02873563218","120437,6667","593040,25","0,2030851475"
22,lycee_d_enseignement_professionnel,11,348,"0,0316091954","117533,3333","593040,25","0,1981877846"
22,lycee_d_enseignement_technique_et_ou_professionnel_agricole,11,348,"0,0316091954","106834,6667","593040,25","0,1801474127"
22,etablissement_sante_court_sejour,9,348,"0,02586206897","118717,5833","593040,25","0,200184698"
22,etablissement_sante_moyen_sejour,14,348,"0,04022988506","147466,7083","593040,25","0,2486622254"
22,etablissement_sante_long_sejour,6,348,"0,01724137931","56100,58333","593040,25","0,09459827277"
22,urgences,5,348,"0,01436781609","82916,33333","593040,25","0,1398156927"
22,maternite,4,348,"0,01149425287","76986,5","593040,25","0,1298166524"
22,dialyse,9,348,"0,02586206897","100931,5833","593040,25","0,170193479"
22,medecin_generaliste,121,348,"0,3477011494",432389,"593040,25","0,7291056551"
22,chirurgien_dentiste,77,348,"0,2212643678","360879,0833","593040,25","0,608523761"
22,sage_femme,39,348,"0,1120689655","241979,625","593040,25","0,4080323806"
22,infirmier,183,348,"0,525862069","504526,3333","593040,25","0,8507455157"
22,laboratoire_d_analyses_et_de_biologie_medicale,16,348,"0,04597701149","171390,0417","593040,25","0,2890023766"
22,ambulance,54,348,"0,1551724138","251172,5417","593040,25","0,4235337174"
22,pharmacie,118,348,"0,3390804598","435317,5833","593040,25","0,734043909"
22,cinema,19,348,"0,05459770115","164588,2917","593040,25","0,2775330876"
22,bibliotheque,232,348,"0,6666666667","519185,1667","593040,25","0,8754636244"
22,arts_du_spectacle,9,348,"0,02586206897","118738,125","593040,25","0,2002193359"
22,decheterie,55,348,"0,158045977","250758,625","593040,25","0,4228357603"
23,police,1,256,"0,00390625","11579,25",109078,"0,1061556868"
23,gendarmerie,24,256,"0,09375","29501,5",109078,"0,2704624214"
23,reseau_de_proximite_pole_emploi,3,256,"0,01171875","19154,75",109078,"0,1756059884"
23,aeroport,0,256,0,0,109078,0
23,gare_de_voyageurs_d_interet_national,0,256,0,0,109078,0
23,gare_de_voyageurs_d_interet_regional,1,256,"0,00390625","4566,5",109078,"0,0418645373"
23,gare_de_voyageurs_d_interet_local,11,256,"0,04296875",20700,109078,"0,1897724564"
23,implantations_france_services_ifs,18,256,"0,0703125","19876,25",109078,"0,1822205211"
23,bureau_de_poste,43,256,"0,16796875","52090,5",109078,"0,4775527604"
23,agence_postale,59,256,"0,23046875",24607,109078,"0,2255908616"
23,ecole_maternelle,26,256,"0,1015625","41081,25",109078,"0,376622692"
23,ecole_primaire,70,256,"0,2734375","52478,75",109078,"0,4811121399"
23,ecole_elementaire,47,256,"0,18359375",48004,109078,"0,4400887438"
23,college,17,256,"0,06640625",33680,109078,"0,3087698711"
23,lycee_d_enseignement_general_et_ou_technologique,4,256,"0,015625","20433,75",109078,"0,1873315426"
23,lycee_d_enseignement_professionnel,4,256,"0,015625",8126,109078,"0,07449714883"
23,lycee_d_enseignement_technique_et_ou_professionnel_agricole,1,256,"0,00390625","1250,5",109078,"0,01146427327"
23,etablissement_sante_court_sejour,4,256,"0,015625","16685,25",109078,"0,152966226"
23,etablissement_sante_moyen_sejour,7,256,"0,02734375","25506,75",109078,"0,233839546"
23,etablissement_sante_long_sejour,5,256,"0,01953125","22544,75",109078,"0,206684666"
23,urgences,2,256,"0,0078125","11999,75",109078,"0,1100107263"
23,maternite,1,256,"0,00390625","11579,25",109078,"0,1061556868"
23,dialyse,1,256,"0,00390625","11579,25",109078,"0,1061556868"
23,medecin_generaliste,45,256,"0,17578125",54898,109078,"0,5032912228"
23,chirurgien_dentiste,17,256,"0,06640625","34987,75",109078,"0,3207589981"
23,sage_femme,5,256,"0,01953125","20846,25",109078,"0,1911132401"
23,infirmier,61,256,"0,23828125",62847,109078,"0,5761656796"
23,laboratoire_d_analyses_et_de_biologie_medicale,3,256,"0,01171875","19154,75",109078,"0,1756059884"
23,ambulance,18,256,"0,0703125","32590,75",109078,"0,2987838978"
23,pharmacie,43,256,"0,16796875","55159,75",109078,"0,5056908818"
23,cinema,7,256,"0,02734375","24150,75",109078,"0,221408075"
23,bibliotheque,103,256,"0,40234375","75537,25",109078,"0,6925067383"
23,arts_du_spectacle,3,256,"0,01171875","5267,5",109078,"0,04829113112"
23,decheterie,18,256,"0,0703125","16579,75",109078,"0,1519990282"
24,police,2,503,"0,003976143141","52719,16667","389786,75","0,1352513051"
24,gendarmerie,43,503,"0,08548707753","138375,9167","389786,75","0,3550041572"
24,reseau_de_proximite_pole_emploi,6,503,"0,01192842942","75289,66667","389786,75","0,1931560441"
24,aeroport,2,503,"0,003976143141","31149,75","389786,75","0,07991485088"
24,gare_de_voyageurs_d_interet_national,0,503,0,0,"389786,75",0
24,gare_de_voyageurs_d_interet_regional,6,503,"0,01192842942","68579,16667","389786,75","0,1759402203"
24,gare_de_voyageurs_d_interet_local,30,503,"0,05964214712","66810,75","389786,75","0,1714033379"
24,implantations_france_services_ifs,36,503,"0,07157057654","141416,1667","389786,75","0,3628039349"
24,bureau_de_poste,74,503,"0,1471172962","209120,5","389786,75","0,5364997656"
24,agence_postale,143,503,"0,2842942346","165637,6667","389786,75","0,4249443232"
24,ecole_maternelle,48,503,"0,09542743539","163292,25","389786,75","0,4189271441"
24,ecole_primaire,164,503,"0,3260437376",244982,"389786,75","0,6285026364"
24,ecole_elementaire,123,503,"0,2445328032","202002,25","389786,75","0,518237857"
24,college,37,503,"0,07355864811","142179,8333","389786,75","0,3647631258"
24,lycee_d_enseignement_general_et_ou_technologique,7,503,"0,01391650099","74508,33333","389786,75","0,1911515292"
24,lycee_d_enseignement_professionnel,7,503,"0,01391650099","78847,66667","389786,75","0,2022841122"
24,lycee_d_enseignement_technique_et_ou_professionnel_agricole,8,503,"0,01590457256","42399,16667","389786,75","0,1087752897"
24,etablissement_sante_court_sejour,8,503,"0,01590457256","70776,08333","389786,75","0,1815764218"
24,etablissement_sante_moyen_sejour,14,503,"0,02783300199","81518,83333","389786,75","0,2091370046"
24,etablissement_sante_long_sejour,4,503,"0,007952286282","64348,66667","389786,75","0,1650868498"
24,urgences,3,503,"0,005964214712","61448,41667","389786,75","0,1576462429"
24,maternite,3,503,"0,005964214712","61448,41667","389786,75","0,1576462429"
24,dialyse,5,503,"0,009940357853","59529,41667","389786,75","0,1527230381"
24,medecin_generaliste,103,503,"0,2047713718","234006,0833","389786,75","0,6003438632"
24,chirurgien_dentiste,64,503,"0,1272365805",200348,"389786,75","0,5139938697"
24,sage_femme,18,503,"0,03578528827","102574,5833","389786,75","0,2631556443"
24,infirmier,158,503,"0,3141153082","285114,8333","389786,75","0,7314636358"
24,laboratoire_d_analyses_et_de_biologie_medicale,15,503,"0,02982107356","107122,9167","389786,75","0,2748244179"
24,ambulance,40,503,"0,07952286282","138967,9167","389786,75","0,3565229364"
24,pharmacie,95,503,"0,1888667992","239505,0833","389786,75","0,6144515773"
24,cinema,16,503,"0,03180914513","110295,4167","389786,75","0,2829634837"
24,bibliotheque,195,503,"0,3876739563","289164,6667","389786,75","0,7418535049"
24,arts_du_spectacle,5,503,"0,009940357853","77802,66667","389786,75","0,1996031591"
24,decheterie,52,503,"0,1033797217","158623,1667","389786,75","0,4069485858"
25,police,3,571,"0,005253940455","141649,9167","519779,75","0,2725191135"
25,gendarmerie,33,571,"0,05779334501","196320,1667","519779,75","0,3776987593"
25,reseau_de_proximite_pole_emploi,5,571,"0,008756567426","161691,6667","519779,75","0,311077272"
25,aeroport,0,571,0,0,"519779,75",0
25,gare_de_voyageurs_d_interet_national,2,571,"0,00350262697","103246,75","519779,75","0,1986355759"
25,gare_de_voyageurs_d_interet_regional,7,571,"0,0122591944","64239,91667","519779,75","0,1235906491"
25,gare_de_voyageurs_d_interet_local,28,571,"0,04903677758","143745,25","519779,75","0,2765503081"
25,implantations_france_services_ifs,30,571,"0,05253940455","191587,75","519779,75","0,3685941016"
25,bureau_de_poste,42,571,"0,07355516637","276581,5833","519779,75","0,5321130408"
25,agence_postale,65,571,"0,1138353765","72167,66667","519779,75","0,1388427823"
25,ecole_maternelle,65,571,"0,1138353765","310327,9167","519779,75","0,5970373349"
25,ecole_primaire,163,571,"0,2854640981","330726,4167","519779,75","0,6362818418"
25,ecole_elementaire,82,571,"0,1436077058","316804,1667","519779,75","0,6094969392"
25,college,43,571,"0,07530647986",270259,"519779,75","0,5199490746"
25,lycee_d_enseignement_general_et_ou_technologique,5,571,"0,008756567426","158535,4167","519779,75","0,3050049885"
25,lycee_d_enseignement_professionnel,6,571,"0,01050788091","165963,4167","519779,75","0,3192956568"
25,lycee_d_enseignement_technique_et_ou_professionnel_agricole,10,571,"0,01751313485","134800,5","519779,75","0,2593415769"
25,etablissement_sante_court_sejour,7,571,"0,0122591944","158544,4167","519779,75","0,3050223035"
25,etablissement_sante_moyen_sejour,9,571,"0,01576182137","161968,6667","519779,75","0,31161019"
25,etablissement_sante_long_sejour,7,571,"0,0122591944","141964,1667","519779,75","0,2731236965"
25,urgences,2,571,"0,00350262697","118308,75","519779,75","0,2276132343"
25,maternite,2,571,"0,00350262697","118308,75","519779,75","0,2276132343"
25,dialyse,3,571,"0,005253940455","141649,9167","519779,75","0,2725191135"
25,medecin_generaliste,106,571,"0,1856392294","368392,25","519779,75","0,7087468298"
25,chirurgien_dentiste,69,571,"0,1208406305","320548,1667","519779,75","0,6166999901"
25,sage_femme,30,571,"0,05253940455","228501,0833","519779,75","0,439611361"
25,infirmier,113,571,"0,1978984238",369862,"519779,75","0,7115744698"
25,laboratoire_d_analyses_et_de_biologie_medicale,16,571,"0,02802101576","207607,1667","519779,75","0,399413726"
25,ambulance,17,571,"0,02977232925","192321,9167","519779,75","0,3700065589"
25,pharmacie,94,571,"0,1646234676","360470,5","519779,75","0,6935062399"
25,cinema,14,571,"0,02451838879","189832,9167","519779,75","0,3652179922"
25,bibliotheque,203,571,"0,3555166375","404524,8333","519779,75","0,7782620107"
25,arts_du_spectacle,5,571,"0,008756567426","149485,6667","519779,75","0,2875942487"
25,decheterie,42,571,"0,07355516637",217134,"519779,75","0,4177423226"
26,police,4,363,"0,01101928375","144639,0833","503005,1667","0,2875498959"
26,gendarmerie,35,363,"0,09641873278","189598,5833","503005,1667","0,3769316816"
26,reseau_de_proximite_pole_emploi,6,363,"0,01652892562","159417,5833","503005,1667","0,3169303099"
26,aeroport,0,363,0,0,"503005,1667",0
26,gare_de_voyageurs_d_interet_national,1,363,"0,002754820937",2639,"503005,1667","0,005246466985"
26,gare_de_voyageurs_d_interet_regional,7,363,"0,01928374656","160187,5833","503005,1667","0,3184611092"
26,gare_de_voyageurs_d_interet_local,8,363,"0,02203856749",36729,"503005,1667","0,07301913068"
26,implantations_france_services_ifs,24,363,"0,06611570248","143580,0833","503005,1667","0,2854445498"
26,bureau_de_poste,50,363,"0,1377410468","338157,9167","503005,1667","0,6722752351"
26,agence_postale,77,363,"0,2121212121","74422,58333","503005,1667","0,1479559024"
26,ecole_maternelle,68,363,"0,1873278237","366341,6667","503005,1667","0,7283059717"
26,ecole_primaire,146,363,"0,4022038567","397101,6667","503005,1667","0,789458425"
26,ecole_elementaire,108,363,"0,2975206612","387120,75","503005,1667","0,7696158522"
26,college,31,363,"0,08539944904","278923,9167","503005,1667","0,5545150133"
26,lycee_d_enseignement_general_et_ou_technologique,12,363,"0,03305785124","191501,8333","503005,1667","0,38071544"
26,lycee_d_enseignement_professionnel,4,363,"0,01101928375","136931,0833","503005,1667","0,2722259977"
26,lycee_d_enseignement_technique_et_ou_professionnel_agricole,10,363,"0,02754820937","121548,4167","503005,1667","0,2416444695"
26,etablissement_sante_court_sejour,9,363,"0,02479338843","166804,1667","503005,1667","0,3316152154"
26,etablissement_sante_moyen_sejour,8,363,"0,02203856749","150735,8333","503005,1667","0,2996705468"
26,etablissement_sante_long_sejour,4,363,"0,01101928375","106089,1667","503005,1667","0,2109106898"
26,urgences,6,363,"0,01652892562","147890,3333","503005,1667","0,2940135472"
26,maternite,3,363,"0,00826446281","131255,5833","503005,1667","0,2609428134"
26,dialyse,4,363,"0,01101928375","144639,0833","503005,1667","0,2875498959"
26,medecin_generaliste,101,363,"0,2782369146","408225,8333","503005,1667","0,8115738374"
26,chirurgien_dentiste,62,363,"0,1707988981","365770,1667","503005,1667","0,7271698004"
26,sage_femme,36,363,"0,09917355372","282853,4167","503005,1667","0,5623270603"
26,infirmier,140,363,"0,3856749311","446724,5","503005,1667","0,8881111559"
26,laboratoire_d_analyses_et_de_biologie_medicale,19,363,"0,0523415978","257574,6667","503005,1667","0,5120716123"
26,ambulance,24,363,"0,06611570248","220733,1667","503005,1667","0,4388288258"
26,pharmacie,75,363,"0,2066115702","382825,4167","503005,1667","0,7610765098"
26,cinema,16,363,"0,04407713499","210316,5833","503005,1667","0,4181201253"
26,bibliotheque,127,363,"0,349862259","415237,4167","503005,1667","0,8255132237"
26,arts_du_spectacle,5,363,"0,01377410468","145916,5833","503005,1667","0,2900896313"
26,decheterie,47,363,"0,129476584","275674,8333","503005,1667","0,5480556694"
27,police,6,585,"0,01025641026","114666,1667","585795,25","0,195744446"
27,gendarmerie,33,585,"0,05641025641","145755,4167","585795,25","0,2488163171"
27,reseau_de_proximite_pole_emploi,7,585,"0,01196581197","123638,5833","585795,25","0,2110610889"
27,aeroport,0,585,0,0,"585795,25",0
27,gare_de_voyageurs_d_interet_national,2,585,"0,003418803419","69675,5","585795,25","0,1189417292"
27,gare_de_voyageurs_d_interet_regional,7,585,"0,01196581197","50963,75","585795,25","0,08699925443"
27,gare_de_voyageurs_d_interet_local,8,585,"0,01367521368","18754,33333","585795,25","0,03201516798"
27,implantations_france_services_ifs,29,585,"0,04957264957","217427,6667","585795,25","0,3711666605"
27,bureau_de_poste,70,585,"0,1196581197","294256,1667","585795,25","0,5023191408"
27,agence_postale,47,585,"0,08034188034","129876,9167","585795,25","0,2217104298"
27,ecole_maternelle,84,585,"0,1435897436","287778,8333","585795,25","0,4912618075"
27,ecole_primaire,216,585,"0,3692307692","382530,6667","585795,25","0,6530108714"
27,ecole_elementaire,142,585,"0,2427350427",330014,"585795,25","0,5633606623"
27,college,42,585,"0,07179487179","251794,8333","585795,25","0,4298342012"
27,lycee_d_enseignement_general_et_ou_technologique,11,585,"0,0188034188","150348,3333","585795,25","0,2566567983"
27,lycee_d_enseignement_professionnel,7,585,"0,01196581197",103701,"585795,25","0,1770260172"
27,lycee_d_enseignement_technique_et_ou_professionnel_agricole,6,585,"0,01025641026","75169,91667","585795,25","0,1283211441"
27,etablissement_sante_court_sejour,7,585,"0,01196581197","123638,5833","585795,25","0,2110610889"
27,etablissement_sante_moyen_sejour,14,585,"0,02393162393","105335,25","585795,25","0,1798158145"
27,etablissement_sante_long_sejour,5,585,"0,008547008547","77598,91667","585795,25","0,1324676441"
27,urgences,7,585,"0,01196581197","123638,5833","585795,25","0,2110610889"
27,maternite,3,585,"0,005128205128",81182,"585795,25","0,1385842579"
27,dialyse,5,585,"0,008547008547","92512,41667","585795,25","0,157926198"
27,medecin_generaliste,91,585,"0,1555555556","325671,9167","585795,25","0,5559483739"
27,chirurgien_dentiste,54,585,"0,09230769231","273852,5833","585795,25","0,4674885693"
27,sage_femme,19,585,"0,03247863248","162359,8333","585795,25","0,277161403"
27,infirmier,113,585,"0,1931623932","349578,1667","585795,25","0,5967582814"
27,laboratoire_d_analyses_et_de_biologie_medicale,19,585,"0,03247863248","185471,8333","585795,25","0,3166154613"
27,ambulance,45,585,"0,07692307692","173024,3333","585795,25","0,2953665693"
27,pharmacie,87,585,"0,1487179487","327118,4167","585795,25","0,5584176667"
27,cinema,11,585,"0,0188034188","153446,8333","585795,25","0,2619461891"
27,bibliotheque,111,585,"0,1897435897","329631,0833","585795,25","0,5627069925"
27,arts_du_spectacle,5,585,"0,008547008547","107350,5833","585795,25","0,1832561519"
27,decheterie,55,585,"0,09401709402","258683,6667","585795,25","0,4415939984"
28,police,5,365,"0,01369863014","105688,6667",425855,"0,2481799361"
28,gendarmerie,25,365,"0,06849315068","148822,0833",425855,"0,3494665633"
28,reseau_de_proximite_pole_emploi,7,365,"0,01917808219","119185,4167",425855,"0,2798732354"
28,aeroport,0,365,0,0,425855,0
28,gare_de_voyageurs_d_interet_national,0,365,0,0,425855,0
28,gare_de_voyageurs_d_interet_regional,12,365,"0,03287671233","101343,9167",425855,"0,2379775197"
28,gare_de_voyageurs_d_interet_local,16,365,"0,04383561644",59899,425855,"0,140655857"
28,implantations_france_services_ifs,22,365,"0,0602739726","95314,33333",425855,"0,2238187489"
28,bureau_de_poste,37,365,"0,101369863","222466,25",425855,"0,522399056"
28,agence_postale,49,365,"0,1342465753","105836,75",425855,"0,2485276679"
28,ecole_maternelle,57,365,"0,1561643836","235352,5833",425855,"0,5526589645"
28,ecole_primaire,120,365,"0,3287671233","289682,4167",425855,"0,6802372091"
28,ecole_elementaire,78,365,"0,2136986301",255282,425855,"0,5994575618"
28,college,33,365,"0,0904109589","209028,25",425855,"0,4908437144"
28,lycee_d_enseignement_general_et_ou_technologique,6,365,"0,01643835616","97153,83333",425855,"0,2281382943"
28,lycee_d_enseignement_professionnel,7,365,"0,01917808219","107950,4167",425855,"0,2534910161"
28,lycee_d_enseignement_technique_et_ou_professionnel_agricole,7,365,"0,01917808219","17151,75",425855,"0,04027603292"
28,etablissement_sante_court_sejour,7,365,"0,01917808219","105325,4167",425855,"0,2473269462"
28,etablissement_sante_moyen_sejour,12,365,"0,03287671233","123704,1667",425855,"0,2904842415"
28,etablissement_sante_long_sejour,4,365,"0,01095890411","49436,08333",425855,"0,116086657"
28,urgences,5,365,"0,01369863014","66020,58333",425855,"0,1550306638"
28,maternite,2,365,"0,005479452055","34758,75",425855,"0,08162109169"
28,dialyse,6,365,"0,01643835616","69367,41667",425855,"0,1628897551"
28,medecin_generaliste,72,365,"0,197260274","280298,25",425855,"0,6582011483"
28,chirurgien_dentiste,39,365,"0,1068493151","214152,1667",425855,"0,5028757832"
28,sage_femme,20,365,"0,05479452055","140744,5833",425855,"0,3304988396"
28,infirmier,75,365,"0,2054794521","272279,3333",425855,"0,6393709909"
28,laboratoire_d_analyses_et_de_biologie_medicale,16,365,"0,04383561644",159847,425855,"0,3753554614"
28,ambulance,32,365,"0,08767123288",192207,425855,"0,4513437672"
28,pharmacie,65,365,"0,1780821918","273206,25",425855,"0,6415475925"
28,cinema,7,365,"0,01917808219",98127,425855,"0,230423501"
28,bibliotheque,110,365,"0,301369863","311020,4167",425855,"0,7303434659"
28,arts_du_spectacle,6,365,"0,01643835616","104866,75",425855,"0,2462498973"
28,decheterie,35,365,"0,09589041096","122590,6667",425855,"0,2878695017"
29,police,6,277,"0,02166064982","242964,6667","886594,75","0,2740425281"
29,gendarmerie,44,277,"0,1588447653",272336,"886594,75","0,307170779"
29,reseau_de_proximite_pole_emploi,9,277,"0,03249097473","269451,9167","886594,75","0,3039177896"
29,aeroport,3,277,"0,01083032491","19532,5","886594,75","0,02203092224"
29,gare_de_voyageurs_d_interet_national,3,277,"0,01083032491","193953,9167","886594,75","0,2187627624"
29,gare_de_voyageurs_d_interet_regional,4,277,"0,01444043321","42784,25","886594,75","0,0482568276"
29,gare_de_voyageurs_d_interet_local,12,277,"0,04332129964",52402,"886594,75","0,05910479393"
29,implantations_france_services_ifs,26,277,"0,09386281588","333059,0833","886594,75","0,3756610146"
29,bureau_de_poste,83,277,"0,2996389892","607060,1667","886594,75","0,6847098595"
29,agence_postale,114,277,"0,4115523466","236753,1667","886594,75","0,2670365087"
29,ecole_maternelle,38,277,"0,1371841155","407056,1667","886594,75","0,4591231413"
29,ecole_primaire,250,277,"0,9025270758","866666,4167","886594,75","0,977522613"
29,ecole_elementaire,34,277,"0,1227436823","329419,8333","886594,75","0,3715562644"
29,college,52,277,"0,1877256318","497449,6667","886594,75","0,5610789672"
29,lycee_d_enseignement_general_et_ou_technologique,13,277,"0,04693140794","296668,4167","886594,75","0,3346155802"
29,lycee_d_enseignement_professionnel,13,277,"0,04693140794","283423,8333","886594,75","0,3196768685"
29,lycee_d_enseignement_technique_et_ou_professionnel_agricole,16,277,"0,05776173285","142931,75","886594,75","0,1612142977"
29,etablissement_sante_court_sejour,14,277,"0,05054151625","302048,9167","886594,75","0,3406843055"
29,etablissement_sante_moyen_sejour,18,277,"0,06498194946","305305,6667","886594,75","0,3443576298"
29,etablissement_sante_long_sejour,9,277,"0,03249097473","140213,3333","886594,75","0,1581481656"
29,urgences,9,277,"0,03249097473","269451,9167","886594,75","0,3039177896"
29,maternite,5,277,"0,01805054152","215604,1667","886594,75","0,2431823183"
29,dialyse,13,277,"0,04693140794","273251,75","886594,75","0,3082036635"
29,medecin_generaliste,161,277,"0,5812274368","788697,5","886594,75","0,8895806117"
29,chirurgien_dentiste,97,277,"0,3501805054","663461,9167","886594,75","0,7483260155"
29,sage_femme,51,277,"0,1841155235",510519,"886594,75","0,5758200125"
29,infirmier,205,277,"0,7400722022","840545,5","886594,75","0,9480605429"
29,laboratoire_d_analyses_et_de_biologie_medicale,27,277,"0,09747292419","415633,9167","886594,75","0,4687980801"
29,ambulance,43,277,"0,155234657","425564,5","886594,75","0,4799988946"
29,pharmacie,144,277,"0,5198555957","770667,5","886594,75","0,8692443757"
29,cinema,26,277,"0,09386281588","364106,1667","886594,75","0,4106793624"
29,bibliotheque,230,277,"0,8303249097","839670,9167","886594,75","0,9470740907"
29,arts_du_spectacle,10,277,"0,03610108303","250326,4167","886594,75","0,2823459271"
29,decheterie,68,277,"0,2454873646",489446,"886594,75","0,5520515433"
2A,police,1,124,"0,008064516129",100931,248048,"0,4069010837"
2A,gendarmerie,17,124,"0,1370967742","63719,5",248048,"0,2568837483"
2A,reseau_de_proximite_pole_emploi,3,124,"0,02419354839",131244,248048,"0,5291072696"
2A,aeroport,2,124,"0,01612903226",103599,248048,"0,4176570664"
2A,gare_de_voyageurs_d_interet_national,0,124,0,0,248048,0
2A,gare_de_voyageurs_d_interet_regional,0,124,0,0,248048,0
2A,gare_de_voyageurs_d_interet_local,6,124,"0,04838709677","109785,5",248048,"0,4425978037"
2A,implantations_france_services_ifs,14,124,"0,1129032258",163107,248048,"0,657562246"
2A,bureau_de_poste,45,124,"0,3629032258","209945,5",248048,"0,8463906179"
2A,agence_postale,30,124,"0,2419354839",46377,248048,"0,1869678449"
2A,ecole_maternelle,15,124,"0,1209677419",177749,248048,"0,7165911436"
2A,ecole_primaire,43,124,"0,3467741935",199077,248048,"0,8025745017"
2A,ecole_elementaire,17,124,"0,1370967742",179456,248048,"0,7234728762"
2A,college,10,124,"0,08064516129","157115,5",248048,"0,6334076469"
2A,lycee_d_enseignement_general_et_ou_technologique,3,124,"0,02419354839",130969,248048,"0,5279986132"
2A,lycee_d_enseignement_professionnel,1,124,"0,008064516129",100931,248048,"0,4069010837"
2A,lycee_d_enseignement_technique_et_ou_professionnel_agricole,1,124,"0,008064516129",5045,248048,"0,02033880539"
2A,etablissement_sante_court_sejour,4,124,"0,03225806452",137048,248048,"0,5525059666"
2A,etablissement_sante_moyen_sejour,6,124,"0,04838709677","121350,5",248048,"0,4892218442"
2A,etablissement_sante_long_sejour,3,124,"0,02419354839",112055,248048,"0,4517472425"
2A,urgences,4,124,"0,03225806452",137048,248048,"0,5525059666"
2A,maternite,2,124,"0,01612903226",125924,248048,"0,5076598078"
2A,dialyse,2,124,"0,01612903226",125924,248048,"0,5076598078"
2A,medecin_generaliste,33,124,"0,2661290323",205085,248048,"0,8267956202"
2A,chirurgien_dentiste,17,124,"0,1370967742",184918,248048,"0,7454928078"
2A,sage_femme,7,124,"0,0564516129",149556,248048,"0,6029316906"
2A,infirmier,35,124,"0,2822580645","216317,5",248048,"0,8720791943"
2A,laboratoire_d_analyses_et_de_biologie_medicale,5,124,"0,04032258065","142607,5",248048,"0,5749189673"
2A,ambulance,6,124,"0,04838709677",135156,248048,"0,5448784106"
2A,pharmacie,27,124,"0,2177419355",202452,248048,"0,8161807392"
2A,cinema,6,124,"0,04838709677",139172,248048,"0,5610688254"
2A,bibliotheque,40,124,"0,3225806452",211381,248048,"0,8521778043"
2A,arts_du_spectacle,2,124,"0,01612903226",101217,248048,"0,4080540863"
2A,decheterie,10,124,"0,08064516129","146344,5",248048,"0,5899845998"
2B,police,2,236,"0,008474576271",68979,272528,"0,2531079375"
2B,gendarmerie,19,236,"0,08050847458",77771,272528,"0,2853688428"
2B,reseau_de_proximite_pole_emploi,4,236,"0,01694915254",81370,272528,"0,2985748253"
